episode,timestamp,elapsed_time_s,curriculum_level,episode_reward,episode_length,tumble_initiated,tumble_recovered,recovery_steps,disturbance_intensity,disturbance_type,rolling_10_reward,rolling_10_recovery_rate,rolling_50_recovery_rate
26,1763271267.6050484,1334.0500843524933,0,870.526975,600,1,1,0,0.8591002590461173,unknown,11468.672701200001,100.0,0
27,1763271317.6697836,1384.1148195266724,0,9294.951456,600,1,1,7,0.7422386405125136,unknown,12023.243860699999,100.0,0
28,1763271369.7976537,1436.2426896095276,0,7599.988155,600,1,1,18,0.8271265099711569,unknown,12305.567499,100.0,0
29,1763271419.6547406,1486.099776506424,0,21842.688749,600,1,1,19,0.7017879276575657,unknown,12346.451673,100.0,0
30,1763271469.755487,1536.2005228996277,0,7415.532226,600,1,1,7,0.8449933701027095,unknown,11974.340903100001,100.0,0
31,1763271521.6618502,1588.1068861484528,0,22696.993884,600,1,1,20,0.7359414575663561,unknown,11944.3199379,100.0,0
32,1763271571.4668844,1637.9119203090668,0,19569.839046,600,1,1,19,0.8994004120868497,unknown,13246.906114000001,100.0,0
33,1763271621.7150645,1688.1601004600525,0,1278.89766,600,1,1,0,0.8949437125913606,unknown,11741.126186899999,100.0,0
34,1763271671.8948283,1738.3398642539978,0,14856.518623,600,1,1,11,0.7602087357092477,unknown,12469.912525900001,100.0,0
35,1763271723.5230417,1789.968077659607,0,27656.485657,600,1,1,21,0.8275796580051794,unknown,13308.242243100001,100.0,0
36,1763271773.6440325,1840.0890684127808,0,4319.884488,600,1,1,3,0.7635511325669612,unknown,13653.1779944,100.0,0
37,1763271823.9160683,1890.3611042499542,0,19672.827422,600,1,1,19,0.8427214079962594,unknown,14690.965591,100.0,0
38,1763271875.6138194,1942.0588552951813,0,5346.535599,600,1,1,3,0.8055321226379192,unknown,14465.620335399999,100.0,0
39,1763271925.613664,1992.0586998462677,0,19753.728602,600,1,1,17,0.7227650600912215,unknown,14256.7243207,100.0,0
40,1763271975.6038659,2042.048901796341,0,22457.852312,600,1,1,19,0.8713509697689725,unknown,15760.9563293,100.0,0
41,1763272027.7655118,2094.210547685623,0,21115.325206,600,1,1,20,0.7718480130113141,unknown,15602.7894615,100.0,0
42,1763272077.6180003,2144.0630362033844,0,24158.673123,600,1,1,21,0.8363046885607586,unknown,16061.672869199998,100.0,0
43,1763272127.793382,2194.238417863846,0,1370.523749,600,1,1,0,0.8114800848748356,unknown,16070.8354781,100.0,0
44,1763272177.7491243,2244.194160223007,0,3044.366387,600,1,1,14,0.7861812712518044,unknown,14889.620254499998,100.0,0
45,1763272229.8960123,2296.3410482406616,0,4025.200357,600,1,1,2,0.852410292871551,unknown,12526.4917245,100.0,0
46,1763272279.7837398,2346.22877573967,0,18629.026641,600,1,1,18,0.8066610509925705,unknown,13957.405939799999,100.0,0
47,1763272329.941659,2396.386694908142,0,8410.446992,600,1,1,17,0.8186513981912324,unknown,12831.1678968,100.0,0
48,1763272381.5698595,2448.014895439148,0,17426.346669,600,1,1,17,0.8384059250008922,unknown,14039.1490038,100.0,0
49,1763272431.8579445,2498.3029804229736,0,7854.494495,600,1,1,14,0.8706909421090238,unknown,12849.2255931,100.0,0
50,1763272481.9361641,2548.3812000751495,0,3008.82077,600,1,1,2,0.8752389872592682,unknown,10904.3224389,100.0,100.0
51,1763272532.2667174,2598.7117533683777,1,10295.852725,600,1,1,9,0.9118996375202909,unknown,9822.375190800001,100.0,100.0
52,1763272584.0455768,2650.490612745285,1,9094.370733,600,1,1,20,1.0620230956258143,unknown,8315.9449518,100.0,100.0
53,1763272634.3494349,2700.7944707870483,1,4666.417252,600,1,1,3,0.9987491536974654,unknown,8645.5343021,100.0,100.0
54,1763272684.377894,2750.8229298591614,1,11347.312776,600,1,1,11,0.9824976763550233,unknown,9475.828941000002,100.0,100.0
55,1763272736.3957417,2802.8407776355743,1,3304.020746,600,1,1,27,1.0607571234587445,unknown,9403.710979899999,100.0,100.0
56,1763272786.1739228,2852.618958711624,1,-1248.989324,600,1,1,35,1.0855067544542187,unknown,7415.9093834,100.0,100.0
57,1763272836.4216034,2902.8666393756866,1,10641.443866,600,1,1,33,1.044182149719359,unknown,7639.009070800001,100.0,100.0
58,1763272886.684102,2953.129137992859,1,2880.074782,600,1,1,2,1.057879544717247,unknown,6184.3818821,100.0,100.0
59,1763272938.4727764,3004.917812347412,1,17292.316096,600,1,1,18,0.9684716358038175,unknown,7128.1640422,100.0,100.0
60,1763272988.3133845,3054.7584204673767,1,18149.552626,600,1,1,18,0.9748828848500248,unknown,8642.2372278,100.0,100.0
61,1763273038.5771909,3105.0222268104553,1,5188.571381,600,1,1,4,1.0448206734194876,unknown,8131.509093400001,100.0,100.0
62,1763273090.7603247,3157.2053606510162,1,10165.626213,600,1,1,15,1.004039337926841,unknown,8238.6346414,100.0,100.0
63,1763273140.8828027,3207.3278386592865,1,24833.623612,600,1,1,21,1.0791923485960173,unknown,10255.3552774,100.0,100.0
64,1763273190.8337584,3257.2787942886353,1,23705.892864,600,1,1,20,1.048023395274802,unknown,11491.2132862,100.0,100.0
65,1763273243.7065992,3310.151635169983,1,10048.162965,600,1,1,11,1.0252765507099753,unknown,12165.6275081,100.0,100.0
66,1763273294.2740114,3360.719047307968,1,16667.717271,600,1,1,17,0.9490923404714526,unknown,13957.2981676,100.0,100.0
67,1763273344.2483425,3410.6933784484863,1,8917.551645,600,1,1,9,1.0570075825099725,unknown,13784.908945500001,100.0,100.0
68,1763273394.4671636,3460.912199497223,1,19011.145497,600,1,1,19,0.9931839325398092,unknown,15398.016016999998,100.0,100.0
69,1763273446.2901742,3512.7352101802826,1,16319.56611,600,1,1,17,0.9189889992799283,unknown,15300.741018399998,100.0,100.0
70,1763273496.6579032,3563.1029391288757,1,3855.721694,600,1,1,23,1.0883341367750967,unknown,13871.357925200002,100.0,100.0
71,1763273546.635251,3613.0802869796753,1,21422.034675,600,1,1,19,0.9194125641515709,unknown,15494.704254600001,100.0,100.0
72,1763273599.6067486,3666.051784515381,1,6666.21595,600,1,1,4,1.0585696703484344,unknown,15144.763228300002,100.0,100.0
73,1763273649.6948512,3716.1398870944977,1,21141.765717,600,1,1,19,0.9980486113010194,unknown,14775.577438799999,100.0,100.0
74,1763273700.2902956,3766.7353315353394,1,6548.852904,600,1,1,4,0.9483762935734763,unknown,13059.873442799999,100.0,100.0
75,1763273750.6692786,3817.114314556122,1,7090.790068,600,1,1,7,0.940108473611545,unknown,12764.1361531,100.0,100.0
76,1763273804.3856041,3870.830640077591,1,6865.827348,600,1,1,8,0.9153584325585321,unknown,11783.9471608,100.0,100.0
77,1763273854.5176916,3920.962727546692,1,-6411.589232,600,1,1,22,0.9266185538487585,unknown,10251.033073100001,100.0,100.0
78,1763273904.494953,3970.9399888515472,1,5797.688309,600,1,1,28,1.032875928558535,unknown,8929.6873543,100.0,100.0
79,1763273956.1037457,4022.548781633377,1,20864.24179,600,1,1,19,0.9514418121764727,unknown,9384.1549223,100.0,100.0
80,1763274006.2380447,4072.683080673218,1,7896.550212,600,1,1,15,1.0168416535997018,unknown,9788.2377741,100.0,100.0
81,1763274056.220893,4122.665928840637,1,20297.435802,600,1,1,18,1.0896118686944147,unknown,9675.777886799999,100.0,100.0
82,1763274108.4882617,4174.933297634125,1,7353.223557,600,1,1,7,0.919716576904033,unknown,9744.478647499998,100.0,100.0
83,1763274161.1922054,4227.637241363525,1,7463.051551,600,1,1,6,0.9075673357417603,unknown,8376.607230900001,100.0,100.0
84,1763274213.7285254,4280.17356133461,1,1621.352714,600,1,1,19,1.056209549334251,unknown,7883.857211899999,100.0,100.0
85,1763274264.6949813,4331.140017271042,1,5019.172938,600,1,1,3,0.9789166095768369,unknown,7676.6954989000005,100.0,100.0
86,1763274317.4506822,4383.895718097687,1,17997.470374,600,1,1,15,0.9755534902738797,unknown,8789.859801499999,100.0,100.0
87,1763274368.3176444,4434.7626802921295,1,7369.930929,600,1,1,7,1.0115615463137202,unknown,10168.0118176,100.0,100.0
88,1763274419.5353525,4485.980388402939,1,4521.836869,600,1,1,4,0.9760548472650632,unknown,10040.4266736,100.0,100.0
89,1763274471.6485753,4538.093611240387,1,4274.504711,600,1,1,3,1.0588982095339428,unknown,8381.4529657,100.0,100.0
90,1763274521.9265845,4588.371620416641,1,276.677339,600,1,1,0,0.9269608902481642,unknown,7619.465678400001,100.0,100.0
91,1763274572.2748199,4638.71985578537,1,5219.677025,600,1,1,4,0.9654919320140262,unknown,6111.6898007,100.0,100.0
92,1763274622.9608228,4689.405858755112,1,23304.020307,600,1,1,20,1.075055481027074,unknown,7706.769475699999,100.0,100.0
93,1763274675.0117497,4741.4567856788635,1,15499.818747,600,1,1,17,0.9982734927076742,unknown,8510.446195299999,100.0,100.0
94,1763274725.395968,4791.841003894806,1,8423.150059,600,1,1,6,0.9164367513729518,unknown,9190.625929799999,100.0,100.0
95,1763274775.4778154,4841.922851324081,1,4959.337197,600,1,1,27,1.091379077729789,unknown,9184.642355699998,100.0,100.0
96,1763274827.4116867,4893.8567225933075,1,11190.766858,600,1,1,13,1.043372953639808,unknown,8503.9720041,100.0,100.0
97,1763274877.2272947,4943.672330617905,1,19916.943398,600,1,1,17,1.091837699696102,unknown,9758.673251,100.0,100.0
98,1763274927.2465928,4993.691628694534,1,6646.39313,600,1,1,18,1.0373188366877337,unknown,9971.1288771,100.0,100.0
99,1763274978.764419,5045.209455013275,1,612.38722,600,1,1,27,1.0143694814970752,unknown,9604.917128,100.0,100.0
100,1763275028.7747123,5095.219748258591,1,10631.147525,600,1,1,8,0.9952030617987012,unknown,10640.3641466,100.0,100.0
101,1763275078.755095,5145.200130939484,2,17309.870171,600,1,1,18,1.3020719122199802,unknown,11849.3834612,100.0,100.0
102,1763275128.7520702,5195.197106122971,2,14133.793899,600,1,1,18,1.191041232315917,unknown,10932.3608204,100.0,100.0
103,1763275181.162214,5247.6072499752045,2,-1490.190119,600,1,1,25,1.4211424364856122,unknown,9233.359933799999,100.0,100.0
104,1763275232.062794,5298.507829904556,2,2199.420175,600,1,1,26,1.2096167115730931,unknown,8610.9869454,100.0,100.0
105,1763275281.9073656,5348.35240149498,2,5834.88424,600,1,1,23,1.411135427668493,unknown,8698.5416497,100.0,100.0
106,1763275334.178186,5400.623221874237,2,22181.418979,600,1,1,20,1.3968683099854,unknown,9797.606861799999,100.0,100.0
107,1763275384.25483,5450.699865818024,2,6570.903411,600,1,1,20,1.3734241686743887,unknown,8463.002863099999,100.0,100.0
108,1763275434.3156781,5500.760714054108,2,2825.706724,600,1,1,25,1.344949481058229,unknown,8080.9342225,100.0,100.0
109,1763275484.3000202,5550.745056152344,2,9434.424605,600,1,1,8,1.1171630593476045,unknown,8963.137961,100.0,100.0
110,1763275536.397565,5602.842600822449,2,7771.968093,600,1,1,15,1.4822020581079114,unknown,8677.2200178,100.0,100.0
111,1763275586.2715998,5652.7166357040405,2,18368.640549,600,1,1,18,1.3044644009527653,unknown,8783.0970556,100.0,100.0
112,1763275636.1567519,5702.601787805557,2,7447.797403,600,1,1,7,1.3441497178773032,unknown,8114.497406,100.0,100.0
113,1763275687.7691917,5754.214227676392,2,20592.496483,600,1,1,19,1.346529295505191,unknown,10322.766066200002,100.0,100.0
114,1763275737.6052787,5804.050314664841,2,18194.759839,600,1,1,19,1.270999525549922,unknown,11922.3000326,100.0,100.0
115,1763275787.6005135,5854.0455493927,2,8838.672896,600,1,1,21,1.4414706600360612,unknown,12222.6788982,100.0,100.0
116,1763275837.463182,5903.908217906952,2,6743.373693,600,1,1,18,1.1246571034244393,unknown,10678.8743696,100.0,100.0
117,1763275889.2575204,5955.702556371689,2,18394.948603,600,1,1,14,1.1817885504941656,unknown,11861.2788888,100.0,100.0
118,1763275939.193713,6005.638748884201,2,19401.120033,600,1,1,19,1.3421255071672036,unknown,13518.820219699997,100.0,100.0
119,1763275989.0182087,6055.46324467659,2,-1540.621906,600,1,1,27,1.3374512691612255,unknown,12421.3155686,100.0,100.0
120,1763276040.8851314,6107.330167293549,2,17576.630157,600,1,1,18,1.4897418577065298,unknown,13401.781775,100.0,100.0
121,1763276090.962841,6157.407876968384,2,-915.074465,600,1,1,26,1.3716616649486777,unknown,11473.410273599999,100.0,100.0
122,1763276140.7893057,6207.234341621399,2,753.702771,600,1,1,32,1.4036095040434118,unknown,10804.000810399999,100.0,100.0
123,1763276192.5188673,6258.963903188705,2,17188.473192,600,1,1,17,1.198333601966296,unknown,10463.5984813,100.0,100.0
124,1763276242.5237176,6308.968753576279,2,7651.157384,600,1,1,5,1.1455382532043723,unknown,9409.2382358,100.0,100.0
125,1763276292.4075627,6358.852598667145,2,17481.701327,600,1,1,17,1.4422449275209783,unknown,10273.5410789,100.0,100.0
126,1763276342.2063947,6408.651430606842,2,5249.535749,600,1,1,20,1.2708439829600326,unknown,10124.157284500001,100.0,100.0
127,1763276393.866938,6460.3119740486145,2,6816.929985,600,1,1,8,1.22349527882116,unknown,8966.355422699999,100.0,100.0
128,1763276443.8273196,6510.272355556488,2,19146.371614,600,1,1,18,1.238814360366021,unknown,8940.8805808,100.0,100.0
129,1763276493.6853237,6560.130359649658,2,20565.203561,600,1,1,18,1.146308731171933,unknown,11151.4631275,100.0,100.0
130,1763276545.3627596,6611.807795524597,2,4455.136989,600,1,1,20,1.3768868934699146,unknown,9839.313810700001,100.0,100.0
131,1763276595.2841883,6661.729224205017,2,20212.430357,600,1,1,18,1.4505141027301975,unknown,11952.0642929,100.0,100.0
132,1763276645.1379552,6711.5829911231995,2,24241.142735,600,1,1,19,1.2774682026634943,unknown,14300.8082893,100.0,100.0
133,1763276695.2455797,6761.690615653992,2,10644.447069,600,1,1,15,1.4632573489843401,unknown,13646.405676999999,100.0,100.0
134,1763276747.4100142,6813.855050086975,2,8052.136656,600,1,1,9,1.4878314009097022,unknown,13686.5036042,100.0,100.0
135,1763276797.4170253,6863.862061262131,2,3969.629164,600,1,1,20,1.3864092206739755,unknown,12335.296387899998,100.0,100.0
136,1763276847.3184118,6913.763447761536,2,6673.602328,600,1,1,6,1.4688588002094418,unknown,12477.703045799999,100.0,100.0
137,1763276899.0923364,6965.537372350693,2,6663.535151,600,1,1,23,1.2134594980669287,unknown,12462.3635624,100.0,100.0
138,1763276948.9186716,7015.363707542419,2,6792.38703,600,1,1,22,1.481466949427941,unknown,11226.965103999999,100.0,100.0
139,1763276999.5460842,7065.991120100021,2,11546.525392,600,1,1,12,1.224078042360293,unknown,10325.0972871,100.0,100.0
140,1763277051.2178407,7117.662876605988,2,10659.85689,600,1,1,20,1.496768154684802,unknown,10945.5692772,100.0,100.0
141,1763277101.2629657,7167.708001613617,2,7843.492682,600,1,1,23,1.348732922114959,unknown,9708.6755097,100.0,100.0
142,1763277151.2941267,7217.739162683487,2,9173.40532,600,1,1,21,1.1532761666516516,unknown,8201.901768200001,100.0,100.0
143,1763277201.3592935,7267.804329395294,2,16696.474023,600,1,1,14,1.1282757327048905,unknown,8807.1044636,100.0,100.0
144,1763277253.168056,7319.613091945648,2,4060.372983,600,1,1,22,1.1836574007315794,unknown,8407.9280963,100.0,100.0
145,1763277303.023861,7369.468896865845,2,22642.457989,600,1,1,19,1.1963658073457126,unknown,10275.2109788,100.0,100.0
146,1763277352.9424868,7419.387522697449,2,18757.108968,600,1,1,18,1.3070795242534785,unknown,11483.561642800001,100.0,100.0
147,1763277404.5954666,7471.040502548218,2,4929.597661,600,1,1,7,1.3643276901621173,unknown,11310.1678938,100.0,100.0
148,1763277454.5547056,7520.99974155426,2,-4114.852674,600,1,1,30,1.480746025632635,unknown,10219.443923400002,100.0,100.0
149,1763277504.4017012,7570.846737146378,2,28102.137923,600,1,1,22,1.2178539215056368,unknown,11875.0051765,100.0,100.0
150,1763277554.3187263,7620.7637622356415,2,21314.487132,600,1,1,19,1.3890474744378594,unknown,12940.4682007,100.0,100.0
151,1763277606.111908,7672.556943893433,2,26203.215206,600,1,1,22,1.3685138800670789,unknown,14776.4404531,100.0,100.0
152,1763277656.1588929,7722.603928804398,2,23356.054442,600,1,1,20,1.3797578810035889,unknown,16194.705365299998,100.0,100.0
153,1763277706.2152953,7772.660331249237,2,5787.071898,600,1,1,24,1.4238710413918498,unknown,15103.765152800002,100.0,100.0
154,1763277757.974345,7824.419380903244,2,503.299882,600,1,1,19,1.2318569476019907,unknown,14748.057842699996,100.0,100.0
155,1763277807.9026055,7874.347641468048,2,5309.002921,600,1,1,23,1.1354339173681116,unknown,13014.712335900002,100.0,100.0
156,1763277857.7758374,7924.2208733558655,2,20686.023317,600,1,1,18,1.1752943074408242,unknown,13207.603770799999,100.0,100.0
157,1763277907.7648907,7974.209926605225,2,19381.266472,600,1,1,18,1.3142748958281378,unknown,14652.7706519,100.0,100.0
158,1763277959.3405905,8025.785626411438,2,16975.653502,600,1,1,17,1.1758701823944135,unknown,16761.8212695,100.0,100.0
159,1763278009.1588557,8075.603891611099,2,20341.616375,600,1,1,19,1.1901289605635308,unknown,15985.769114700004,100.0,100.0
160,1763278058.9591644,8125.4042003154755,2,22870.680473,600,1,1,20,1.2501336991485539,unknown,16141.3884488,100.0,100.0
161,1763278110.7130363,8177.1580722332,2,3843.653152,600,1,1,26,1.1765383170418484,unknown,13905.4322434,100.0,100.0
162,1763278160.5239582,8226.968994140625,2,269.800307,600,1,1,23,1.3562079157145415,unknown,11596.806829899999,100.0,100.0
163,1763278210.5038855,8276.948921442032,2,10316.355193,600,1,1,12,1.3372701116989678,unknown,12049.7351594,100.0,100.0
164,1763278262.2131479,8328.658183813095,2,1863.46788,600,1,1,20,1.3816045065794085,unknown,12185.751959199999,100.0,100.0
165,1763278312.0688193,8378.513855218887,2,3338.893664,600,1,1,21,1.4803846230041613,unknown,11988.7410335,100.0,100.0
166,1763278362.1083272,8428.553363084793,2,13906.715952,600,1,1,18,1.2052340667142154,unknown,11310.810297,100.0,100.0
167,1763278412.071668,8478.51670384407,2,20216.332079,600,1,1,19,1.4602959916467917,unknown,11394.3168577,100.0,100.0
168,1763278463.8733575,8530.318393468857,2,8098.577673,600,1,1,22,1.4474308123509203,unknown,10506.6092748,100.0,100.0
169,1763278513.777706,8580.22274184227,2,8321.261532,600,1,1,21,1.4926816650782444,unknown,9304.573790499999,100.0,100.0
170,1763278563.5852659,8630.030301809311,2,6348.278902,600,1,1,6,1.4181389284984418,unknown,7652.3336334000005,100.0,100.0
171,1763278615.1485636,8681.593599557877,2,23061.613536,600,1,1,20,1.4127529147339961,unknown,9574.1296718,100.0,100.0
172,1763278664.9548855,8731.399921417236,2,7589.945706,600,1,1,14,1.447297817169737,unknown,10306.1442117,100.0,100.0
173,1763278714.9519525,8781.396988391876,2,1194.817714,600,1,1,19,1.1748948733622642,unknown,9393.9904638,100.0,100.0
174,1763278764.8687909,8831.313826799393,2,-8277.270784,600,1,1,27,1.4545173959170061,unknown,8379.9165974,100.0,100.0
175,1763278816.4555688,8882.900604724884,2,8955.372192,600,1,1,9,1.1030458089408053,unknown,8941.5644502,100.0,100.0
176,1763278866.7741842,8933.219220161438,2,4621.768642,600,1,1,26,1.223396387503809,unknown,8013.069719199999,100.0,100.0
177,1763278916.735897,8983.180932998657,2,3984.746423,600,1,1,12,1.4057127301208374,unknown,6389.911153600001,100.0,100.0
178,1763278933.9339373,9000.37897324562,2,-7194.158657,80,1,0,0,1.360523436004171,unknown,4860.6375206,90.0,98.0
179,1763278985.598318,9052.043354034424,2,5731.665984,600,1,1,23,1.2818022372177476,unknown,4601.6779658000005,90.0,98.0
180,1763279035.5679343,9102.012970209122,2,13175.47393,600,1,1,14,1.3021812630269636,unknown,5284.3974686,90.0,98.0
181,1763279085.614525,9152.059561014175,2,-1080.828403,600,1,1,31,1.1905126641673738,unknown,2870.1532747,90.0,98.0
182,1763279137.2262344,9203.671270370483,2,17357.931782,600,1,1,17,1.1319230942612977,unknown,3846.9518823000008,90.0,98.0
183,1763279187.3917751,9253.836811065674,2,9417.151078,600,1,1,12,1.3783197258848543,unknown,4669.1852187,90.0,98.0
184,1763279237.208345,9303.65338087082,2,-653.898639,600,1,1,1,1.3993978213615619,unknown,5431.522433200001,90.0,98.0
185,1763279287.0134869,9353.45852279663,2,18392.279778,600,1,1,18,1.4328834641923573,unknown,6375.2131918,90.0,98.0
186,1763279338.8205504,9405.26558637619,2,8586.192007,600,1,1,21,1.35369907422151,unknown,6771.655528300001,90.0,98.0
187,1763279388.8424115,9455.287447452545,2,16293.326379,600,1,1,20,1.2482441794075507,unknown,8002.513523899999,90.0,98.0
188,1763279438.8341038,9505.279139757156,2,7827.608747,600,1,1,19,1.4727264851344264,unknown,9504.690264300003,100.0,98.0
189,1763279490.460068,9556.90510392189,2,23546.550138,600,1,1,19,1.45723920959042,unknown,11286.1786797,100.0,98.0
190,1763279540.2570803,9606.702116250992,2,17269.341445,600,1,1,17,1.1466197285492932,unknown,11695.5654312,100.0,98.0
191,1763279590.3120775,9656.757113456726,2,4013.723776,600,1,1,28,1.4552722242738516,unknown,12205.020649099999,100.0,98.0
192,1763279640.148194,9706.593230009079,2,-3969.54545,600,1,1,24,1.3747356245535869,unknown,10072.2729259,100.0,98.0
193,1763279691.6117978,9758.056833744049,2,20534.648731,600,1,1,20,1.3376965102884477,unknown,11184.022691199998,100.0,98.0
194,1763279741.4729426,9807.917978525162,2,17889.310096,600,1,1,18,1.3573227822257383,unknown,13038.3435647,100.0,98.0
195,1763279791.5291865,9857.974222421646,2,8517.8281,600,1,1,24,1.4044497144287513,unknown,12050.8983969,100.0,98.0
196,1763279843.0071952,9909.452231168747,2,20423.20722,600,1,1,19,1.123540570264917,unknown,13234.5999182,100.0,98.0
197,1763279893.0349822,9959.480018138885,2,7368.112631,600,1,1,31,1.478400073114662,unknown,12342.078543399999,100.0,98.0
198,1763279942.8809023,10009.325938224792,2,5536.297466,600,1,1,17,1.1976315981314585,unknown,12112.947415300001,100.0,98.0
199,1763279994.4379392,10060.882975101471,2,19616.595988,600,1,1,19,1.352195565947375,unknown,11719.952000300002,100.0,98.0
200,1763280045.1216087,10111.56664466858,2,-1892.695014,600,1,1,22,1.406745901307698,unknown,9803.7483544,100.0,98.0
201,1763280095.315306,10161.760341882706,2,7909.871627,600,1,1,16,1.3733797501044003,unknown,10193.363139500001,100.0,98.0
202,1763280145.3929825,10211.838018417358,2,11.493684,600,1,1,25,1.4901318910815238,unknown,10591.467052900001,100.0,98.0
203,1763280197.0165012,10263.461537122726,2,9203.121026,600,1,1,15,1.2938652199244511,unknown,9458.3142824,100.0,98.0
204,1763280246.9451306,10313.390166521072,2,5387.810758,600,1,1,4,1.4418135553800928,unknown,8208.164348600001,100.0,98.0
205,1763280297.0276966,10363.472732543945,2,11865.827074,600,1,1,29,1.4147819118659586,unknown,8542.964246,100.0,98.0
206,1763280348.7229705,10415.168006420135,2,18099.044431,600,1,1,17,1.354781988644457,unknown,8310.547967100001,100.0,98.0
207,1763280398.6967692,10465.141805171967,2,18127.537005,600,1,1,18,1.158252235227943,unknown,9386.4904045,100.0,98.0
208,1763280448.7196712,10515.164707183838,2,477.827102,600,1,1,19,1.1116617166747387,unknown,8880.643368100002,100.0,98.0
209,1763280498.7863746,10565.231410503387,2,839.368425,600,1,1,0,1.1753113736313288,unknown,7002.920611799998,100.0,98.0
210,1763280550.502687,10616.947722911835,2,20406.947319,600,1,1,18,1.1606700622957504,unknown,9232.8848451,100.0,98.0
211,1763280600.5590732,10667.00410914421,2,4243.072826,600,1,1,21,1.1064260013177472,unknown,8866.204965,100.0,98.0
212,1763280650.7841465,10717.229182481766,2,3386.123943,600,1,1,2,1.2072286440090199,unknown,9203.6679909,100.0,98.0
213,1763280702.3951814,10768.840217351913,2,15474.54197,600,1,1,17,1.2765416827937928,unknown,9830.8100853,100.0,98.0
214,1763280752.327981,10818.773016929626,2,16152.066323,600,1,1,17,1.307269801901742,unknown,10907.235641800002,100.0,98.0
215,1763280802.4126108,10868.85764670372,2,4485.072145,600,1,1,12,1.416612892624474,unknown,10169.1601489,100.0,98.0
216,1763280854.1217613,10920.56679725647,2,7910.674414,600,1,1,22,1.2410237501072616,unknown,9150.323147199999,100.0,98.0
217,1763280903.9904368,10970.435472726822,2,7984.689242,600,1,1,27,1.1991610309291092,unknown,8136.038370899999,100.0,98.0
218,1763280953.8951604,11020.340196371078,2,21819.589281,600,1,1,20,1.202394256647049,unknown,10270.2145888,100.0,98.0
219,1763281003.6843092,11070.129345178604,2,21425.339633,600,1,1,19,1.1453062182219123,unknown,12328.8117096,100.0,98.0
