#{"t_start": 1762436378.054406, "env_id": "None"}
r,l,t
-100.0,1,22.432123
-100.0,1,32.775409
-100.0,1,43.121636
-100.0,1,53.467818
-100.0,1,63.808941
-100.0,1,74.153357
-100.0,1,84.499352
-100.0,1,94.8423
-100.0,1,105.186022
-100.0,1,115.529115
-100.0,1,125.875276
-100.0,1,136.218767
-100.0,1,146.561113
-100.0,1,156.901879
